id,type,subtype,price,Transaction Type,zip,KitchenType,constructionYear,Building_condition,energy_heatingType,Energy Consumption Level,bedroom_count,Land_surface,Attic_Exists,Basement_Exists,Garden_surface,Outdoor_terrace_exists,Specificities SME office exists,Wellness Equipment Swimming Pool,Parking Space Count indoor,Parking SpaceCount outdoor,Condition is Newly Built,date
9995534,apartment,apartment,229000,forsale,1070,hyperequipped,1967,asnew,fueloil,178,2,,,true,,true,,,,,,10/18/22
10129882,apartment,apartment,230000,forsale,2650,installed,,good,gas,,3,,,true,,,,,1,,,10/18/22
10073037,apartment,apartment,230000,forsale,4000,installed,,justrenovated,gas,,3,,,true,74,true,,,2,,,10/18/22
9998295,apartment,apartment,231000,forsale,8434,installed,,good,,,1,,,,,,,,,,,10/18/22
10081415,apartment,apartment,235000,forsale,2600,,,good,,115,2,,,,,true,,,,,,10/18/22
9991795,apartment,apartment,239000,forsale,8480,,2021,good,,,2,,,,,,,,,,,10/18/22
9980828,apartment,apartment,247000,forsale,3620,,2015,,gas,127,2,,true,,,,,,,,,10/18/22
10022270,apartment,apartment,254000,forsale,6222,notinstalled,,,gas,,1,,,true,,true,,,1,1,,10/18/22
10096056,apartment,apartment,259000,forsale,1020,hyperequipped,1930,asnew,gas,,2,,,true,,true,,,,,,10/18/22
10093977,apartment,apartment,259000,forsale,8400,hyperequipped,1964,good,gas,,2,,,,,true,,,,,,10/18/22
10023501,apartment,apartment,264000,forsale,3640,,2022,asnew,,,2,,,true,,true,,,1,1,,10/18/22
10158334,house,house,489000,forsale,7712,,,,,172,4,430,,,,true,,,5,5,,10/18/22
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
10012695,apartment,apartment,265000,forsale,2070,,2007,,gas,170,2,,,,40,true,,,1,2,,10/18/22
10010605,apartment,apartment,265000,forsale,8620,,2005,asnew,electric,436,2,,,,,true,,,,,,10/18/22
9991796,apartment,apartment,266000,forsale,8480,,2021,good,,,2,,,,,,,,,,,10/18/22
9991794,apartment,apartment,268000,forsale,8480,,2021,good,,,2,,,,,,,,,,,10/18/22
10084976,apartment,apartment,270000,forsale,1070,usahyperequipped,2016,asnew,gas,59,2,,,true,,true,,,,1,,10/18/22
10007067,apartment,apartment,274810,forsale,3630,installed,2022,asnew,gas,,2,,,,,,,,,,,10/18/22
10032880,apartment,duplex,275000,forsale,1500,,2004,good,electric,333,3,,,,,true,true,,,,,10/18/22
10083625,apartment,apartment,275000,forsale,2018,,1983,,gas,73,1,,,,,true,,,1,1,,10/18/22
10007854,apartment,flatstudio,275000,forsale,3000,,,justrenovated,,106,0,,,,,true,,,,,,10/18/22
9312844,apartment,apartment,275000,forsale,3500,hyperequipped,,justrenovated,gas,,3,,,,,true,,,,,,10/18/22
10022268,apartment,apartment,278400,forsale,6222,notinstalled,,,gas,,2,,,true,,true,,,1,1,,10/18/22
10128252,apartment,apartment,279000,forsale,1600,usahyperequipped,1987,justrenovated,electric,208,2,,,,,true,,,,,,10/18/22
9944764,apartment,apartment,281000,forsale,8630,installed,2022,asnew,gas,,1,,,,,true,,,,,,10/18/22
10022267,apartment,apartment,284000,forsale,6222,notinstalled,,,gas,,2,,,true,,true,,,1,1,,10/18/22
10119514,apartment,apartment,285000,forsale,3000,,,,gas,311,2,,,true,,,,,,,,10/18/22
9781436,apartment,serviceflat,285000,forsale,8700,,2016,good,,83.95,2,,,true,,,,,,,,10/18/22
10109781,apartment,apartment,286000,forsale,2431,hyperequipped,2022,asnew,gas,,2,,,,296,true,,,,,,10/18/22
10094419,apartment,apartment,287600,forsale,9990,,,asnew,gas,109,2,,,,,true,,,,,,10/18/22
10022271,apartment,apartment,288000,forsale,6222,notinstalled,,,gas,,2,,,true,,true,,,1,1,,10/18/22
10105744,apartment,groundfloor,289000,forsale,2930,,2018,asnew,gas,96,2,,,,93,true,,,,1,,10/18/22
10101139,apartment,apartment,289000,forsale,8670,,1951,,gas,408,2,,,true,,true,,,,1,,10/18/22
9898376,apartment,serviceflat,295000,forsale,9200,hyperequipped,2021,asnew,gas,,1,,,,,true,,,,,,10/18/22
10007066,apartment,penthouse,296068,forsale,3630,installed,2022,asnew,gas,,2,,,,,,,,,,,10/18/22
9942999,apartment,apartment,299000,forsale,9290,,2022,asnew,gas,14,2,,,,,true,,,,1,,10/18/22
10022269,apartment,apartment,299850,forsale,6222,notinstalled,,,gas,,3,,,true,,true,,,1,1,,10/18/22
9850733,apartment,apartment,305000,forsale,9290,,2022,asnew,gas,28,2,,,,,true,,,,1,,10/18/22
9963490,apartment,apartment,310000,forsale,9290,,2022,asnew,gas,19,2,,,,,true,,,,1,,10/18/22
9998294,apartment,apartment,311000,forsale,8434,installed,,good,,,2,,,,,,,,,,,10/18/22
10096375,apartment,apartment,315000,forsale,9000,,,tobedoneup,,589,4,,,,,,,,,,,10/18/22
10092944,apartment,apartment,319000,forsale,2060,installed,,asnew,gas,151,3,,,,,true,,,,,,10/18/22
10158334,house,house,489000,forsale,7712,,,,,172,4,430,,,,true,,,5,5,,10/18/22
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
10026265,apartment,apartment,329500,forsale,9280,,2016,asnew,gas,43,2,,,,,true,,,,1,,10/18/22
9988910,apartment,groundfloor,335000,forsale,3370,usahyperequipped,,asnew,,,2,,,,66,true,,,,,,10/18/22
10093032,apartment,apartment,339000,forsale,8020,,,asnew,gas,147,3,,,,,true,true,,,,,10/18/22
9508963,apartment,apartment,342000,forsale,8850,hyperequipped,2020,,gas,,2,,,,,true,,,,,,10/18/22
10119102,apartment,apartment,345000,forsale,1348,installed,,,gas,,2,,,,,true,,,,,,10/18/22
9954879,apartment,apartment,345000,forsale,3000,installed,1990,good,,220,1,,,,,true,,,,,,10/18/22
10044917,apartment,duplex,349000,forsale,2861,,,good,gas,387,2,,,,,true,,,,,,10/18/22
10095086,apartment,apartment,350000,forsale,1190,installed,1912,good,gas,,2,,,,,true,,,,,,10/18/22
10045471,apartment,apartment,365000,forsale,8400,,2007,,electric,299,3,,,,,,,,,,,10/18/22
9944861,apartment,apartment,366000,forsale,8630,installed,2022,asnew,gas,,3,,,,,true,,,,,,10/18/22
10020586,apartment,apartment,375000,forsale,1160,,1970,good,gas,201,4,,,,,,,,1,,,10/18/22
9774092,apartment,apartment,385000,forsale,8620,,2002,asnew,electric,191,1,,,true,,true,,,,,,10/18/22
10024600,apartment,duplex,385000,forsale,9200,,,,,,3,,,,,true,,,1,,,10/18/22
10106767,apartment,apartment,395000,forsale,2000,,,,gas,246,3,,,,,,,,,,,10/18/22
10060173,apartment,apartment,395000,forsale,8620,installed,1991,good,electric,,2,,,,75,,,,1,1,,10/18/22
10004585,apartment,apartment,399000,forsale,8400,installed,2016,asnew,,,2,,,,,,,,1,,,10/18/22
9927912,apartment,apartment,400000,forsale,8420,hyperequipped,,asnew,,,3,,,,,true,,,1,,,10/18/22
10095440,apartment,apartment,415000,forsale,1050,installed,,,gas,,2,,,true,,true,,,1,,,10/18/22
10126029,apartment,apartment,415000,forsale,2600,,1956,,gas,173,3,,,,,true,,,,,,10/18/22
10071231,apartment,apartment,418750,forsale,8400,,2022,,,,2,,,,,true,,,,,,10/18/22
9976124,apartment,apartment,419000,forsale,9052,hyperequipped,2021,asnew,gas,,2,,,,,,,,,,,10/18/22
10089982,apartment,apartment,435000,forsale,2000,,2018,asnew,,115,2,,,true,,true,,,1,1,,10/18/22
10096839,apartment,apartment,439000,forsale,2000,,,good,gas,252,2,,,true,,,,,,,,10/18/22
9652087,apartment,penthouse,445000,forsale,4020,,,,,,4,,,true,,true,true,,1,,,10/18/22
10123821,apartment,apartment,449000,forsale,2950,installed,,torenovate,electric,489,3,,,,,true,,,,,,10/18/22
9911529,apartment,loft,450000,forsale,1300,installed,,good,gas,,2,,,,,,,,,,,10/18/22
9911528,apartment,kot,450000,forsale,1300,installed,,good,gas,,2,,,,,,,,,,,10/18/22
9911527,apartment,penthouse,450000,forsale,1300,installed,,good,gas,,2,,,,,,,,,,,10/18/22
9911526,apartment,apartment,450000,forsale,1300,installed,,good,gas,,2,,,,,,,,,,,10/18/22
9764643,apartment,apartment,467500,forsale,8000,installed,2019,asnew,gas,,2,,,,,true,,,,,,10/18/22
10158334,house,house,489000,forsale,7712,,,,,172,4,430,,,,true,,,5,5,,10/18/22
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
10118987,apartment,duplex,475000,forsale,8670,,1990,,electric,365,3,,,,,,,,,,,10/18/22
10111783,apartment,apartment,480000,forsale,1570,,1963,asnew,gas,264,3,,,true,,,true,,,,,10/18/22
10125544,apartment,duplex,486000,forsale,3060,hyperequipped,2020,asnew,electric,,3,,,,,true,,,,,,10/18/22
10092076,apartment,apartment,490000,forsale,1000,hyperequipped,2014,asnew,gas,,2,,,true,,true,,,2,,,10/18/22
10125545,apartment,duplex,505000,forsale,3060,hyperequipped,2020,asnew,electric,,3,,,,,true,,,,,,10/18/22
10093059,apartment,apartment,525000,forsale,8620,,1982,asnew,electric,652,2,,,,,true,,,,,,10/18/22
10028748,apartment,loft,550000,forsale,6280,,,good,,,0,,,,,,true,,6,5,,10/18/22
10086153,apartment,apartment,575000,forsale,1180,installed,,good,gas,,4,,,,,,,true,,,,10/18/22
9893295,apartment,apartment,585000,forsale,8300,hyperequipped,2022,asnew,gas,,2,,,,,,,true,,,,10/18/22
10017017,apartment,apartment,595000,forsale,8300,,1988,,,348,2,,,,,,,,,,,10/18/22
9978308,apartment,apartment,699000,forsale,8300,hyperequipped,,good,electric,,2,,,,,true,,,,,,10/18/22
10064062,apartment,apartment,750000,forsale,1020,,,good,gas,262,0,,,true,,,,,,,,10/18/22
10028693,apartment,apartment,755000,forsale,8300,,1966,asnew,gas,322,2,,,,,true,,,,,,10/18/22
9814482,apartment,loft,775000,forsale,8870,installed,,asnew,gas,259,8,,,,,,,,,,,10/18/22
10109666,apartment,apartment,795000,forsale,9000,,,asnew,gas,115,2,,,true,,,true,,1,1,,10/18/22
9960540,apartment,apartment,850000,forsale,2070,,2005,,gas,170,6,,,,40,true,,,3,3,,10/18/22
10063728,apartment,penthouse,895000,forsale,2018,hyperequipped,,asnew,gas,,3,,,true,,true,,,,,,10/18/22
10043084,apartment,apartment,920000,forsale,8300,,1965,,gas,114,3,,,true,,true,,,,,,10/18/22
10059206,apartment,apartment,975000,forsale,8300,,1958,justrenovated,,130,3,,,true,,,,,,,,10/18/22
9695534,apartment,penthouse,995000,forsale,2850,installed,2014,,gas,146,5,,,,,true,,,,,,10/18/22
10043445,apartment,apartment,1095000,forsale,8300,,2000,asnew,,,2,,,true,,true,,,,,,10/18/22
10058259,apartment,apartment,1099000,forsale,8300,hyperequipped,2020,asnew,gas,,2,,,,,,,,1,,,10/18/22
9946063,apartment,apartment,1180000,forsale,2000,installed,2021,asnew,gas,,3,,,,,true,,,,1,,10/18/22
9792201,apartment,apartment,1495000,forsale,8300,usahyperequipped,1967,justrenovated,gas,84,3,,,,,true,,,,,,10/18/22
10030887,apartment,groundfloor,1875000,forsale,8300,hyperequipped,2018,asnew,,,5,,,,172,true,,,2,2,,10/18/22
10007672,apartment,penthouse,2250000,forsale,8300,,1964,asnew,,415,2,,,,,true,,,,,,10/18/22
10086094,apartment,triplex,2490000,forsale,1050,hyperequipped,,good,gas,211,5,,,true,100,true,true,,2,2,,10/18/22
10090513,apartment,apartment,3195000,forsale,8300,,1985,asnew,gas,126,3,,,,,true,,,,,,10/18/22
10146095,apartment,apartment,479000,forsale,9120,installed,2011,asnew,gas,,3,,,,,true,true,,,,,10/18/22
10145036,apartment,apartment,495029,forsale,8850,hyperequipped,2020,,gas,,3,,,true,,true,,,,1,,10/18/22
10158334,house,house,489000,forsale,7712,,,,,172,4,430,,,,true,,,5,5,,10/18/22
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
10132742,apartment,apartment,210000,forsale,1300,semiequipped,2006,,gas,209,2,,true,,,,,,,,,10/18/22
9958161,apartment,apartment,274500,forsale,2440,usahyperequipped,2022,asnew,gas,,2,,,,,true,,,,,,10/18/22
10108249,apartment,apartment,289000,forsale,1140,installed,1991,asnew,gas,121,2,,,true,,true,,,,,,10/18/22
10135230,apartment,apartment,167000,forsale,2020,installed,1959,,,255,2,,,true,,,,,1,,,10/18/22
10135096,apartment,apartment,175000,forsale,2150,installed,1985,,,574,3,,,,,true,,,,,,10/18/22
10134668,apartment,apartment,339000,forsale,1080,hyperequipped,1969,asnew,gas,188,3,,,true,,true,,,1,,,10/18/22
10153264,apartment,duplex,489000,forsale,2000,hyperequipped,,,gas,106,2,,,,,true,,,2,,,10/18/22
10080326,apartment,apartment,184167,forsale,4624,,,asnew,gas,,1,,,true,,true,,,1,,1,10/18/22
10104711,apartment,apartment,199000,forsale,3800,hyperequipped,2021,,gas,,1,,,true,,true,,,,1,1,10/18/22
9814211,apartment,apartment,199000,forsale,3800,hyperequipped,2021,,gas,,1,,,,,true,,,,1,1,10/18/22
9734900,apartment,apartment,207500,forsale,3800,installed,2020,,,,1,,,,,true,,,,,1,10/18/22
9676138,apartment,apartment,218000,forsale,4800,installed,2021,asnew,,,3,,,true,,true,,,,35,1,10/18/22
10091883,apartment,apartment,229500,forsale,1480,installed,2023,,gas,,1,,,true,,true,,,,,1,10/18/22
9636118,apartment,apartment,230000,forsale,8770,hyperequipped,2021,asnew,,,2,,,,,true,,,,,1,10/18/22
10127584,apartment,apartment,232000,forsale,8850,installed,2020,good,,,2,,,,21,,,,,,1,10/18/22
9805785,apartment,apartment,235000,forsale,6000,hyperequipped,2021,asnew,gas,90,2,,,true,,true,,,1,,1,10/18/22
9988787,apartment,apartment,238000,forsale,6044,usahyperequipped,2021,asnew,gas,76,2,,,,,true,,,,,1,10/18/22
9895241,apartment,apartment,241800,forsale,3390,installed,2022,,,,1,,,,54,true,,,,,1,10/18/22
9805789,apartment,groundfloor,245000,forsale,6000,hyperequipped,2021,asnew,gas,129,2,,,,,true,,,1,,1,10/18/22
10112283,apartment,triplex,269000,forsale,4350,,,justrenovated,,137,4,,,,,true,,,,2,1,10/18/22
10080323,apartment,apartment,294975,forsale,4624,,,asnew,gas,,3,,,true,,true,,,1,,1,10/18/22
10117628,apartment,apartment,316405,forsale,9340,installed,2022,,electric,,2,,,,,true,,,,,1,10/18/22
9346850,apartment,apartment,320000,forsale,9200,hyperequipped,2021,asnew,,40,3,,,,,true,true,,1,,1,10/18/22
10057559,apartment,apartment,349500,forsale,9150,hyperequipped,2020,,,,3,,,,,true,,,24,1,1,10/18/22
9931239,apartment,groundfloor,365000,forsale,4845,,2022,asnew,gas,,2,,,true,,true,,,1,2,1,10/18/22
9636122,apartment,apartment,390000,forsale,8770,hyperequipped,2021,asnew,,,2,,,,,true,,,,,1,10/18/22
9636117,apartment,apartment,390000,forsale,8770,hyperequipped,2021,asnew,,,2,,,,,true,,,,,1,10/18/22
9636124,apartment,apartment,400000,forsale,8770,hyperequipped,2021,asnew,,,2,,,,,true,,,,,1,10/18/22
9729394,apartment,apartment,489000,forsale,2950,installed,2022,asnew,,,3,,,,,true,,,,1,1,10/18/22
9594115,apartment,duplex,538000,forsale,3360,hyperequipped,2021,asnew,,23,3,,true,,,true,,,1,,1,10/18/22
10158334,house,house,489000,forsale,7712,,,,,172,4,430,,,,true,,,5,5,,10/18/22
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
10138550,apartment,apartment,645000,forsale,8300,,1970,,,234,2,,,,,,,,,,,10/18/22
10138481,apartment,apartment,1995000,forsale,8300,,1948,good,,304,4,,,,,true,,,,,,10/18/22
10143448,apartment,apartment,229000,forsale,1081,usasemiequipped,,asnew,gas,895,2,,,,,,,,,,,10/18/22
10143599,apartment,duplex,285000,forsale,2250,installed,,,,85,3,,,,,true,,,1,,,10/18/22
10144563,apartment,apartment,399000,forsale,3000,installed,,good,,215,2,,,,,,,,,,,10/18/22
10046133,apartment,apartment,135000,forsale,2430,,2003,,gas,106,2,,,,,true,,,1,,,10/18/22
10130929,apartment,apartment,219000,forsale,8430,installed,,good,electric,344,1,,,,,true,,true,,,,10/18/22
10130408,apartment,apartment,249000,forsale,7740,installed,,asnew,gas,84,2,,,true,,true,,,,1,,10/18/22
10131513,apartment,apartment,265000,forsale,1190,installed,,good,,184,2,,,true,,true,,,,,,10/18/22
10051285,apartment,apartment,300000,forsale,2000,,1952,,,248,3,,,,,,,,1,,,10/18/22
10151838,apartment,apartment,268000,forsale,1490,notinstalled,,asnew,,,2,,,true,,true,,,,,1,10/18/22
10152488,apartment,apartment,512450,forsale,1420,,2022,,,,3,,,,,true,,,,,1,10/18/22
10151297,apartment,apartment,225000,forsale,2200,installed,2010,good,gas,,1,,,,,true,,,1,,,10/18/22
10148798,apartment,apartment,895000,forsale,8300,,,asnew,gas,103,3,,,true,,true,true,,,,,10/18/22
10148520,apartment,apartment,899000,forsale,8300,,,asnew,,137,3,,,true,,true,,,,,,10/18/22
10136572,apartment,apartment,289000,forsale,1600,usahyperequipped,,justrenovated,electric,383,2,,,,,true,,,,,,10/18/22
10136306,apartment,groundfloor,375000,forsale,1040,usahyperequipped,,good,gas,391,1,,,,84,,,,,,,10/18/22
10025469,apartment,apartment,1425000,forsale,9000,,1969,good,,,6,,,true,6,,,,,,,10/18/22
10155113,apartment,apartment,199000,forsale,1000,hyperequipped,,tobedoneup,,512,1,,,,,true,,,1,,,10/18/22
10142494,apartment,apartment,152000,forsale,9420,installed,1996,tobedoneup,electric,270,1,,,,,,,,,,,10/18/22
10142281,apartment,apartment,200000,forsale,3000,,1976,,,121,2,,,true,,true,,,1,,,10/18/22
10140647,apartment,groundfloor,249000,forsale,1070,installed,,asnew,electric,473,2,,,,,,,,,,,10/18/22
10141307,apartment,apartment,295000,forsale,9120,,2009,,,146,2,,,,,true,,,1,,,10/18/22
10140708,apartment,apartment,549000,forsale,9470,,,good,gas,,6,,,,,true,,,,3,,10/18/22
9944134,apartment,apartment,40000,forsale,8400,,1900,,,315,2,,,,,,,,,,,10/18/22
10063062,apartment,groundfloor,64900,forsale,2070,installed,,asnew,gas,151,2,,,true,,true,,,1,1,,10/18/22
10112673,apartment,apartment,70000,forsale,8800,,1970,,,156,1,,,true,,,,,,,,10/18/22
10075197,apartment,apartment,85000,forsale,9620,,1970,good,,234,2,,,,,true,,,,,,10/18/22
9809020,apartment,apartment,90000,forsale,7300,,,tobedoneup,electric,262,2,,,,,,,,,,,10/18/22
9780338,apartment,apartment,95000,forsale,7700,installed,,justrenovated,electric,598,1,,,true,,,,,1,,,10/18/22
10158334,house,house,489000,forsale,7712,,,,,172,4,430,,,,true,,,5,5,,10/18/22
10158332,house,house,249000,forsale,8792,semiequipped,,good,gas,427,3,516,,true,,,,,3,2,,10/18/22
10158327,house,villa,745000,forsale,7850,installed,1978,good,,271,4,3135,,true,2500,true,true,true,2,8,,10/18/22
10158324,apartment,flatstudio,199000,forsale,1180,installed,,,gas,242,0,,,,,true,,,,,,10/18/22
10094199,house,house,159000,forsale,2620,installed,1972,good,gas,338,3,69,,,,,,,,,,10/18/22
10158321,house,house,278532,forsale,6530,,,,,,2,210,,,,,,,,,1,10/18/22
10158313,housegroup,housegroup,199000-199000,forsale,4400,,,,,,,,,,,,,,,,1,10/18/22
10158302,apartment,apartment,230000,forsale,2018,installed,2018,asnew,gas,77,1,,,,,true,,,1,1,,10/18/22
9951280,apartment,flatstudio,99000,forsale,5060,installed,,good,,394,1,,,,,,,,,,,10/18/22
10069787,apartment,apartment,105000,forsale,4101,hyperequipped,,good,gas,272,2,,,true,,true,,,1,1,,10/18/22
10104234,apartment,apartment,105000,forsale,8400,,1997,,,253,3,,,,,,,,,,,10/18/22
10042189,apartment,apartment,110000,forsale,3001,,1972,good,,170,2,,,true,,,,,,,,10/18/22
10052618,apartment,apartment,110000,forsale,8400,,1959,,,149,2,,,true,,,,,,,,10/18/22
9998003,apartment,apartment,118000,forsale,8370,semiequipped,,good,gas,142,1,,,,,,,,,,,10/18/22
10102468,apartment,apartment,120000,forsale,3300,,1973,,,293,2,,,true,,true,,,1,,,10/18/22
9991325,apartment,apartment,120000,forsale,7000,,1975,good,,303,2,,,,,true,,,,,,10/18/22
